direction,result,k1_range,k1_body_size,k1_open_close_pct,k2_high_ratio,k2_low_ratio,k2_body_high_ratio,k2_body_low_ratio,k2_body_center_ratio,breakthrough_strength,k2_body_size,k2_body_size_ratio,k2_upper_shadow_ratio,k2_lower_shadow_ratio,k1_high,k1_low,k2_high,k2_low,k2_body_high,k2_body_low
short,win,21.829999999999927,15.059999999999945,0.0065623202551722696,1.0801649106733855,0.5762711864406765,0.8836463582226307,0.6898763169949609,0.7867613376088062,0.08016491067338552,4.230000000000018,0.28087649402390663,0.19651855245075484,0.11360513055428431,2316.75,2294.92,2318.5,2307.5,2314.21,2309.98
long,loss,16.860000000000127,10.690000000000055,0.004652701308762683,0.3475682087781781,-0.28113879003557213,0.28766310794779787,0.20581257413998982,0.24673784104388038,0.28113879003557213,1.3799999999996544,0.12909260991577617,0.059905100830380226,0.48695136417556195,2298.9,2282.04,2287.9,2277.3,2286.89,2285.51
long,loss,19.98999999999978,13.409999999999854,0.005867425071100352,0.3151575787893845,-0.3806903451725968,0.2496248124061949,0.025012506253126836,0.13731865932966086,0.3806903451725968,4.489999999999782,0.3348247576435369,0.06553276638318958,0.40570285142572365,2287.1,2267.11,2273.41,2259.5,2272.1,2267.61
short,win,22.329999999999927,10.150000000000091,0.004514381529730467,1.2539184952978097,0.21316614420063743,0.8629646215853133,0.4935064935064943,0.6782355575459038,0.25391849529780974,8.25,0.8128078817733917,0.3909538737124965,0.2803403493058569,2269.83,2247.5,2275.5,2252.26,2266.77,2258.52
long,win,36.49000000000024,23.649999999999636,0.01067363499327522,0.3370786516853961,-0.2011510002740379,0.2151274321732067,0.19073718827075886,0.2029323102219828,0.2011510002740379,0.8900000000003274,0.03763213530656834,0.12195121951218935,0.3918881885447968,2220.73,2184.24,2196.54,2176.9,2192.09,2191.2
short,win,23.690000000000055,10.420000000000073,0.004755862673324299,1.5740818910932832,0.6563951034191704,0.8303081468974263,0.704094554664426,0.7672013507809261,0.5740818910932831,2.9899999999997817,0.2869481765834703,0.743773744195857,0.04769945124525566,2205.35,2181.66,2218.95,2197.21,2201.33,2198.34
short,win,15.640000000000327,11.059999999999945,0.005031046011781539,1.2333759590792557,0.485294117647058,0.9904092071611197,0.8152173913043308,0.9028132992327107,0.23337595907925573,2.7400000000002365,0.2477396021700045,0.24296675191813605,0.3299232736572728,2209.55,2193.91,2213.2,2201.5,2209.4,2206.66
short,win,25.289999999999964,11.110000000000127,0.005032865381043687,1.0822459470146275,0.5903519177540654,0.9086595492289463,0.6235666271253462,0.7661130881771462,0.08224594701462754,7.210000000000036,0.6489648964896448,0.17358639778568125,0.03321470937128082,2220.91,2195.62,2222.99,2210.55,2218.6,2211.39
long,win,93.76000000000022,77.61999999999989,0.03519654654858905,0.262158703071671,-0.04959470989761178,0.13769197952218243,0.07113907849829412,0.10441552901023828,0.04959470989761178,6.239999999999782,0.08039165163617354,0.12446672354948854,0.1207337883959059,2208.55,2114.79,2139.37,2110.14,2127.7,2121.46
long,win,18.190000000000055,12.890000000000327,0.0059226789439345735,1.0874106652006674,-0.1302913688839958,0.6866410115448158,0.09290819131391147,0.3897746014293636,0.1302913688839958,10.800000000000182,0.8378588052754001,0.40076965365585165,0.22319956019790727,2180.0,2161.81,2181.59,2159.44,2174.3,2163.5
long,win,21.41000000000031,18.670000000000073,0.008586671572460135,0.3661840261560034,-0.14759458197103265,0.19710415693602026,0.008407286314819637,0.10275572162541995,0.14759458197103265,4.039999999999964,0.21638993036957407,0.1690798692199831,0.15600186828585227,2176.9,2155.49,2163.33,2152.33,2159.71,2155.67
short,win,20.7800000000002,15.440000000000055,0.007036572860886433,1.0144369586140607,0.2540904716073219,0.9610202117420626,0.3253128007699785,0.6431665062560206,0.014436958614060587,13.210000000000036,0.8555699481865279,0.05341674687199791,0.07122232916265658,2210.5,2189.72,2210.8,2195.0,2209.69,2196.48
long,win,38.90000000000009,20.820000000000164,0.009497351963105463,0.7748071979434397,-0.13444730077120837,0.6951156812339306,0.06606683804627654,0.3805912596401094,0.13444730077120837,24.4699999999998,1.1753121998078582,0.07969151670950904,0.20051413881748492,2224.86,2185.96,2216.1,2180.73,2213.0,2188.53
short,win,29.539999999999964,10.879999999999654,0.004921985623096986,1.4647935003385253,0.42586323628979,0.9725795531482754,0.6316858496953396,0.8021327014218075,0.46479350033852523,10.069999999999709,0.925551470588238,0.49221394719024986,0.20582261340554958,2210.49,2180.95,2224.22,2193.53,2209.68,2199.61
long,loss,30.6899999999996,10.069999999999709,0.004578084296761566,0.7155425219941306,-0.14434669273380088,0.5259042033235609,0.08699902248288213,0.3064516129032215,0.14434669273380088,13.470000000000255,1.3376365441907292,0.1896383186705697,0.231345715216683,2224.22,2193.53,2215.49,2189.1,2209.67,2196.2
long,win,41.38000000000011,32.57999999999993,0.01483471450687548,0.34606089898501996,-0.13605606573224008,0.17665538907684694,0.07225712904785472,0.12445625906235083,0.13605606573224008,4.319999999999709,0.1325966850828643,0.16940550990817302,0.2083131947800948,2197.69,2156.31,2170.63,2150.68,2163.62,2159.3
short,loss,23.59999999999991,12.86999999999989,0.0059626949342574155,1.5004237288135782,0.1470338983050961,0.9283898305084912,0.5474576271186493,0.7379237288135799,0.5004237288135782,8.990000000000236,0.6985236985237229,0.572033898305087,0.40042372881355315,2172.99,2149.39,2184.8,2152.86,2171.3,2162.31
short,win,20.309999999999945,11.840000000000146,0.005423728813559388,1.0856720827178625,0.05219103889709248,0.7060561299852156,0.44707040866567954,0.5765632693254588,0.08567208271786245,5.2599999999997635,0.4442567567567313,0.3796159527326468,0.39487936976858706,2200.82,2180.51,2202.56,2181.57,2194.85,2189.59
long,loss,17.440000000000055,9.899999999999636,0.004527846254464793,0.2849770642201972,-0.6685779816513657,0.2849770642201972,0.18405963302752446,0.2345183486238608,0.6685779816513657,1.7600000000002183,0.17777777777780637,0.0,0.8526376146788902,2190.81,2173.37,2178.34,2161.71,2178.34,2176.58
long,win,19.720000000000255,15.120000000000346,0.007020085243892407,0.6541582150101382,-0.3696754563894457,0.25354969574036185,0.2134888438133865,0.23351926977687418,0.3696754563894457,0.7899999999999636,0.05224867724867365,0.4006085192697763,0.5831643002028323,2154.21,2134.49,2147.39,2127.2,2139.49,2138.7
long,win,14.789999999999964,13.199999999999818,0.0061573195135716735,0.5679513184584254,-0.2968221771467129,0.18390804597699842,0.10818120351588323,0.14604462474644084,0.2968221771467129,1.1199999999998909,0.08484848484847775,0.384043272481427,0.4050033806625961,2143.79,2129.0,2137.4,2124.61,2131.72,2130.6
short,loss,21.740000000000236,13.5,0.006286086794561371,1.1269549218031156,0.5331186752529907,0.9880404783808548,0.7442502299908057,0.8661453541858198,0.12695492180311563,5.299999999999727,0.3925925925925724,0.13891444342226075,0.2111315547378149,2166.65,2144.91,2169.41,2156.5,2166.39,2161.09
short,win,22.230000000000018,15.480000000000018,0.00713594246992118,1.4331983805668063,0.6774628879892007,0.8857399910031506,0.799820062977966,0.8427800269905583,0.43319838056680615,1.9099999999998545,0.1233850129198871,0.5474583895636556,0.12235717498876529,2189.23,2167.0,2198.86,2182.06,2186.69,2184.78
short,win,13.079999999999927,10.319999999999709,0.004745089384241755,1.4908256880734028,0.7415902140672685,0.992354740061169,0.9464831804281482,0.969418960244676,0.49082568807340277,0.599999999999909,0.058139534883713755,0.4984709480122338,0.20489296636087967,2185.29,2172.21,2191.71,2181.91,2185.19,2184.59
long,loss,13.489999999999782,10.210000000000036,0.00460675627506984,0.44255003706448454,-0.4788732394366302,0.1823573017049723,0.14306893995551279,0.16271312083022568,0.4788732394366302,0.5300000000002001,0.05190989226250717,0.26019273535951226,0.6219421793921429,2217.7,2204.21,2210.18,2197.75,2206.67,2206.14
long,win,33.56999999999971,31.429999999999836,0.014715039491364261,0.38844206136431564,-0.12749478701222036,0.2201370271075346,0.055704498063744626,0.13792076258563285,0.12749478701222036,5.519999999999982,0.17562838052815816,0.16830503425678106,0.18319928507596497,2136.18,2102.61,2115.65,2098.33,2110.0,2104.48
long,loss,23.329999999999927,10.169999999999618,0.004826309794988429,0.9262751821688896,-0.3193313330475909,0.8066866695242078,0.5289327046721038,0.6678096870981558,0.3193313330475909,6.479999999999563,0.6371681415929014,0.11958851264468183,0.8482640377196948,2108.0,2084.67,2106.28,2077.22,2103.49,2097.01
long,loss,39.49000000000001,31.789999999999964,0.015274841437632119,0.38338819954419084,-0.22461382628513843,0.22486705495061737,0.18789566978981626,0.20638136237021681,0.22461382628513843,1.4600000000000364,0.04592639194715439,0.15852114459357347,0.4125094960749547,2081.48,2041.99,2057.13,2033.12,2050.87,2049.41
long,win,27.019999999999982,16.610000000000127,0.008166536375749236,0.8108808290155392,-0.03997039230200427,0.3423390081421172,0.09696521095484428,0.21965210954848075,0.03997039230200427,6.630000000000109,0.39915713425647553,0.468541820873422,0.13693560325684856,2041.7,2014.68,2036.59,2013.6,2023.93,2017.3
short,win,14.990000000000009,10.200000000000045,0.005017734247020128,1.2354903268845878,0.36824549699799725,0.8172114743162103,0.6484322881921295,0.7328218812541775,0.23549032688458776,2.5299999999999727,0.24803921568627074,0.41827885256837743,0.28018679119413226,2045.74,2030.75,2049.27,2036.27,2043.0,2040.47
short,win,15.660000000000082,10.419999999999845,0.005106666601322168,1.2758620689655262,0.3116219667943859,0.9118773946360088,0.4655172413793201,0.6886973180076644,0.27586206896552623,6.989999999999782,0.6708253358925034,0.3639846743295174,0.15389527458493418,2052.27,2036.61,2056.59,2041.49,2050.89,2043.9
long,win,18.24000000000001,13.470000000000027,0.006656717007986097,1.0953947368421058,-0.9374999999999946,0.6321271929824543,0.18037280701754177,0.4062500000000043,0.9374999999999946,8.240000000000009,0.6117297698589452,0.4632675438596514,1.1178728070175363,2025.0,2006.76,2026.74,1989.66,2018.29,2010.05
short,loss,15.3599999999999,14.019999999999982,0.00684750862043702,1.240885416666686,0.7011718750000182,0.9921875000000071,0.7584635416666627,0.8753255208333349,0.240885416666686,3.5900000000001455,0.25606276747504636,0.24869791666667895,0.057291666666644536,2061.6,2046.24,2065.3,2057.01,2061.48,2057.89
short,win,17.86999999999989,11.11999999999989,0.005403619258654484,1.1522104085058655,0.5780637940682704,0.7946278679350814,0.726916620033568,0.7607722439843247,0.1522104085058655,1.2100000000000364,0.1088129496402921,0.3575825405707841,0.14885282596529775,2073.88,2056.01,2076.6,2066.34,2070.21,2069.0
short,loss,19.279999999999745,12.840000000000146,0.006152696117188806,1.1830912863070668,0.7162863070539486,0.9050829875518698,0.7593360995850656,0.8322095435684795,0.18309128630706673,2.8099999999999454,0.2188473520249154,0.278008298755197,0.043049792531117126,2104.37,2085.09,2107.9,2098.9,2102.54,2099.73
short,win,17.0,10.13000000000011,0.004817982059794396,1.285882352941184,0.5764705882353048,0.9770588235294193,0.8288235294117733,0.9029411764705829,0.28588235294118397,2.519999999999982,0.24876604146100242,0.3088235294117647,0.25235294117646845,2115.6,2098.6,2120.46,2108.4,2115.21,2112.69
long,win,26.110000000000127,17.079999999999927,0.008450801787136735,0.7131367292225211,-0.2340099578705427,0.6070471083875932,0.03523554193795742,0.321141325162771,0.2340099578705427,14.930000000000064,0.8741217798594922,0.10608962083492793,0.26924549980850015,2029.22,2003.11,2021.73,1997.0,2018.96,2004.03
short,win,16.25999999999999,9.180000000000064,0.004527743526510512,1.9747847478474734,0.39237392373923036,0.9188191881918718,0.4083640836408288,0.6635916359163433,0.9747847478474734,8.299999999999955,0.9041394335511871,1.0559655596556017,0.015990159901598466,2027.94,2011.68,2043.79,2018.06,2026.62,2018.32
long,win,41.059999999999945,29.5,0.015096386590314773,0.36288358499756723,-0.22820263029712382,0.21480759863614096,0.041646371164150965,0.12822698490014872,0.22820263029712382,7.1099999999999,0.241016949152539,0.14807598636142627,0.2698490014612748,1956.84,1915.78,1930.68,1906.41,1924.6,1917.49
long,loss,29.70999999999981,14.200000000000045,0.007405553121805727,0.8774823291820971,-0.24941097273645674,0.7492426792325861,0.08145405587343861,0.41534836755301235,0.24941097273645674,19.840000000000146,1.397183098591555,0.12823964994951093,0.33086502860989536,1939.12,1909.41,1935.48,1902.0,1931.67,1911.83
long,loss,33.48000000000002,19.840000000000146,0.010270905485926761,0.48626045400238843,-0.41816009557945016,0.2927120669056138,0.1765232974910418,0.23461768219832776,0.41816009557945016,3.8899999999998727,0.19606854838708893,0.19354838709677463,0.594683393070492,1935.48,1902.0,1918.28,1888.0,1911.8,1907.91
long,win,95.44000000000005,82.47000000000003,0.043225535929556066,0.4640611902766129,-0.028813914501257316,0.41994970662196046,0.13275356244761174,0.2763516345347861,0.028813914501257316,27.409999999999854,0.33236328361828354,0.04411148365465249,0.16156747694886908,1908.2,1812.76,1857.05,1810.01,1852.84,1825.43
short,loss,47.039999999999964,27.409999999999854,0.015015640150539793,1.312500000000001,0.8486394557823151,0.9105017006802713,0.8911564625850362,0.9008290816326537,0.3125000000000012,0.9099999999998545,0.033199562203570204,0.40199829931972997,0.04251700680272112,1857.05,1810.01,1871.75,1849.93,1852.84,1851.93
long,win,24.039999999999964,16.519999999999982,0.008828323313293243,1.272462562396005,-0.3390183028286233,0.7404326123128112,0.13935108153077846,0.4398918469217901,0.3390183028286233,14.450000000000045,0.8746973365617471,0.532029950083194,0.47836938435940174,1875.42,1851.38,1881.97,1843.23,1869.18,1854.73
short,win,31.460000000000036,19.699999999999818,0.010539437290348024,1.1347743165924986,0.39256198347107824,0.9513668150031795,0.8757151938970096,0.9135410044500946,0.13477431659249856,2.380000000000109,0.1208121827411234,0.18340750158931898,0.48315321042593135,1892.78,1861.32,1897.02,1873.67,1891.25,1888.87
long,win,12.269999999999982,10.349999999999909,0.005504265140717687,0.7400162999184956,-0.24449877750611282,0.21189894050529037,0.09127954360227324,0.1515892420537818,0.24449877750611282,1.4800000000000182,0.14299516908212861,0.5281173594132051,0.33577832110838607,1881.15,1868.88,1877.96,1865.88,1871.48,1870.0
short,win,15.75,8.539999999999964,0.004563233376792679,1.5619047619047561,0.5504761904761807,0.9117460317460254,0.5803174603174522,0.7460317460317316,0.5619047619047561,5.220000000000027,0.6112412177986006,0.6501587301587307,0.029841269841271573,1886.64,1870.89,1895.49,1879.56,1885.25,1880.03
long,loss,43.91000000000008,17.179999999999836,0.00937865074079322,0.4800728763379615,-1.0867683898884066,0.2878615349578701,0.272375313140515,0.2801184240491951,1.0867683898884066,0.6800000000000637,0.03958090803260012,0.19221134138009136,1.3591437030289217,1845.91,1802.0,1823.08,1754.28,1814.64,1813.96
short,loss,41.9699999999998,19.90000000000009,0.010970473439326165,1.0600428877769834,0.3183226113890866,0.8479866571360517,0.47462473195139243,0.661305694543722,0.06004288777698341,15.670000000000073,0.7874371859296483,0.21205623064093176,0.15630212056230586,1816.1,1774.13,1818.62,1787.49,1809.72,1794.05
long,win,12.830000000000155,8.759999999999991,0.004691868499137677,0.8932190179267263,-0.09664848012470727,0.357755261106788,0.24941543257989143,0.30358534684333083,0.09664848012470727,1.3900000000001,0.15867579908676957,0.5354637568199383,0.3460639127045987,1867.93,1855.1,1866.56,1853.86,1859.69,1858.3
short,loss,17.829999999999927,14.8900000000001,0.008006495531633509,1.1379697139652298,0.4122265844082972,0.8822209758833472,0.5939427930454269,0.7380818844643807,0.13796971396522975,5.1400000000001,0.3451981195433221,0.2557487380818824,0.1817162086371297,1876.73,1858.9,1879.19,1866.25,1874.63,1869.49
short,loss,41.63000000000011,31.5,0.0168533915444127,1.144126831611818,0.6089358635599345,0.8155176555368714,0.640163343742494,0.7278404996396853,0.14412683161181802,7.2999999999999545,0.2317460317460303,0.3286091760749466,0.03122748018255948,1908.25,1866.62,1914.25,1891.97,1900.57,1893.27
short,loss,16.00999999999999,11.340000000000146,0.006016489638267923,1.6246096189881327,0.6008744534665769,0.852592129918807,0.8226108682073754,0.8376014990630911,0.6246096189881327,0.4800000000000182,0.04232804232804339,0.7720174890693259,0.2217364147407985,1898.99,1882.98,1908.99,1892.6,1896.63,1896.15
short,win,17.65000000000009,9.509999999999991,0.004994485583740345,1.1099150141643084,0.4849858356940583,0.7960339943342709,0.7201133144475904,0.7580736543909242,0.10991501416430847,1.3399999999999181,0.14090431125130592,0.3138810198300375,0.23512747875353213,1917.22,1899.57,1919.16,1908.13,1913.62,1912.28
short,win,16.950000000000045,13.300000000000182,0.006952030986195348,1.1551622418879117,0.5297935103244834,0.9616519174041379,0.5817109144542832,0.7716814159292106,0.15516224188791164,6.440000000000055,0.4842105263157869,0.19351032448377367,0.05191740412979981,1927.05,1910.1,1929.68,1919.08,1926.4,1919.96
