排名,止损延迟(K线),止损延迟(分钟),K1涨跌幅%,总交易数,胜率%,总盈亏USDT,收益率%,盈亏比,平均持仓K线数
1247,15,225,0.46,412,62.14,48.1440,11.69,1.77,19.3
1248,48,720,0.79,103,62.14,18.0870,17.56,2.16,37.1
1249,43,645,0.65,169,62.13,24.0948,14.26,1.94,30.1
1250,41,615,0.13,3406,62.13,341.2816,10.02,1.66,38.6
1251,18,270,0.45,433,62.12,50.2160,11.60,1.77,20.8
1252,24,360,0.3,1048,62.12,111.5222,10.64,1.70,26.7
1253,43,645,0.12,3650,62.11,364.4816,9.99,1.66,40.0
1254,31,465,0.22,1797,62.10,184.2610,10.25,1.68,31.7
1255,24,360,0.29,1124,62.10,118.7222,10.56,1.70,26.9
1256,24,360,0.28,1182,62.10,124.4377,10.53,1.69,27.7
1257,49,735,0.74,124,62.10,20.3536,16.41,2.08,36.7
1258,50,750,0.74,124,62.10,20.3536,16.41,2.08,37.0
1259,22,330,0.39,612,62.09,68.2815,11.16,1.74,24.5
1260,18,270,0.47,393,62.09,46.1440,11.74,1.77,21.1
1261,19,285,0.47,393,62.09,46.1440,11.74,1.77,21.6
1262,37,555,0.15,2962,62.09,297.0628,10.03,1.66,36.4
1263,21,315,0.49,348,62.07,41.6090,11.96,1.79,22.3
1264,49,735,0.76,116,62.07,19.3851,16.71,2.10,36.6
1265,50,750,0.76,116,62.07,19.3851,16.71,2.10,36.9
1266,24,360,0.42,514,62.06,58.8379,11.45,1.75,24.2
1267,34,510,0.19,2248,62.06,227.1123,10.10,1.67,33.9
1268,33,495,0.2,2087,62.05,211.4170,10.13,1.67,33.1
1269,24,360,0.41,548,62.04,62.1134,11.33,1.75,24.7
1270,23,345,0.35,764,62.04,83.2685,10.90,1.72,25.5
1271,21,315,0.37,677,62.04,74.4108,10.99,1.72,24.6
1272,21,315,0.38,640,62.03,70.6815,11.04,1.73,24.3
1273,23,345,0.32,927,62.03,99.1222,10.69,1.70,25.9
1274,22,330,0.34,819,62.03,88.3904,10.79,1.71,25.0
1275,31,465,0.21,1938,62.02,196.6610,10.15,1.67,32.2
1276,25,375,0.27,1277,62.02,132.8377,10.40,1.68,28.3
1277,43,645,0.11,3881,62.02,384.0816,9.90,1.65,40.6
1278,23,345,0.31,974,62.01,103.5222,10.63,1.70,25.8
1279,43,645,0.64,179,62.01,25.0579,14.00,1.92,30.0
1280,25,375,0.25,1445,62.01,148.8377,10.30,1.68,28.8
1281,22,330,0.33,871,62.00,93.1904,10.70,1.70,25.0
1282,38,570,0.14,3176,62.00,315.2487,9.93,1.65,37.3
1283,30,450,0.58,221,61.99,28.9876,13.12,1.86,25.6
1284,31,465,0.58,221,61.99,28.9876,13.12,1.86,25.9
1285,32,480,0.58,221,61.99,28.9876,13.12,1.86,26.3
1286,23,345,0.43,489,61.96,55.4147,11.33,1.74,23.8
1287,21,315,0.44,460,61.96,52.2829,11.37,1.75,22.5
1288,38,570,0.16,2770,61.95,275.2487,9.94,1.65,36.4
1289,30,450,0.22,1797,61.94,181.8610,10.12,1.66,31.4
1290,25,375,0.24,1563,61.93,159.2446,10.19,1.67,28.9
1291,22,330,0.48,373,61.93,43.6410,11.70,1.77,22.8
1292,21,315,0.39,612,61.93,67.4815,11.03,1.72,24.1
1293,23,345,0.3,1048,61.93,109.9222,10.49,1.69,26.4
1294,23,345,0.29,1124,61.92,117.1222,10.42,1.68,26.7
1295,33,495,0.19,2248,61.92,224.7123,10.00,1.66,33.5
1296,28,420,0.23,1670,61.92,169.2812,10.14,1.67,30.4
1297,21,315,0.34,819,61.90,87.5904,10.69,1.70,24.6
1298,30,450,0.6,210,61.90,27.8668,13.27,1.87,25.0
1299,31,465,0.6,210,61.90,27.8668,13.27,1.87,25.3
1300,32,480,0.6,210,61.90,27.8668,13.27,1.87,25.7
1301,49,735,0.78,105,61.90,18.0870,17.23,2.13,37.7
1302,50,750,0.78,105,61.90,18.0870,17.23,2.13,38.0
1303,37,555,0.14,3176,61.90,312.8363,9.85,1.65,37.0
1304,16,240,0.45,433,61.89,49.4160,11.41,1.75,20.0
1305,17,255,0.45,433,61.89,49.4160,11.41,1.75,20.4
1306,14,210,0.46,412,61.89,47.2659,11.47,1.75,19.0
1307,25,375,0.36,719,61.89,77.9426,10.84,1.71,26.2
1308,36,540,0.17,2587,61.89,256.3424,9.91,1.65,35.4
1309,21,315,0.33,871,61.88,92.3904,10.61,1.70,24.6
1310,38,570,0.61,202,61.88,27.0805,13.41,1.88,27.5
1311,37,555,0.16,2770,61.88,273.6363,9.88,1.65,36.1
