leverage,profit_target_percent,min_k1_range_percent,total_trades,wins,losses,win_rate,loss_rate,total_pnl,return_rate
50,50,0.29,216,139,77,64.35185185185185,35.648148148148145,-7.5,-3.4722222222222223
50,30,0.41000000000000003,167,124,43,74.25149700598801,25.748502994011975,-5.799999999999992,-3.4730538922155643
80,70,0.2,354,201,153,56.779661016949156,43.22033898305085,-12.300000000000061,-3.474576271186458
60,50,0.25,272,175,97,64.33823529411765,35.661764705882355,-9.5,-3.4926470588235294
40,40,0.32,177,122,55,68.92655367231639,31.07344632768362,-6.199999999999967,-3.5028248587570436
40,50,0.33,157,101,56,64.3312101910828,35.6687898089172,-5.5,-3.5031847133757963
40,30,0.22,256,190,66,74.21875,25.78125,-9.000000000000009,-3.5156250000000036
60,80,0.45,125,67,58,53.6,46.400000000000006,-4.399999999999995,-3.519999999999996
60,50,0.2,311,200,111,64.30868167202573,35.69131832797427,-11.0,-3.536977491961415
80,90,0.46,130,66,64,50.76923076923077,49.23076923076923,-4.599999999999989,-3.53846153846153
50,50,0.3,210,135,75,64.28571428571429,35.714285714285715,-7.5,-3.571428571428571
50,50,0.44,140,90,50,64.28571428571429,35.714285714285715,-5.0,-3.571428571428571
90,100,0.33,224,108,116,48.214285714285715,51.78571428571429,-8.0,-3.571428571428571
50,70,0.43,134,76,58,56.71641791044776,43.28358208955223,-4.800000000000021,-3.5820895522388216
90,100,0.36,195,94,101,48.205128205128204,51.7948717948718,-7.0,-3.5897435897435894
80,30,0.36,236,175,61,74.15254237288136,25.847457627118644,-8.499999999999922,-3.601694915254204
60,70,0.45,127,72,55,56.69291338582677,43.30708661417323,-4.600000000000012,-3.6220472440944977
50,50,0.31,207,133,74,64.25120772946859,35.748792270531396,-7.5,-3.6231884057971016
100,30,0.4,201,149,52,74.12935323383084,25.870646766169152,-7.299999999999989,-3.6318407960198953
50,60,0.32,191,115,76,60.20942408376963,39.79057591623037,-7.000000000000007,-3.6649214659685905
40,40,0.23,218,150,68,68.80733944954129,31.19266055045872,-7.999999999999963,-3.6697247706421847
50,50,0.32,204,131,73,64.2156862745098,35.78431372549019,-7.5,-3.6764705882352944
90,100,0.34,216,104,112,48.148148148148145,51.85185185185185,-8.0,-3.7037037037037033
40,50,0.4,134,86,48,64.17910447761194,35.82089552238806,-5.0,-3.731343283582089
50,50,0.33,201,129,72,64.17910447761194,35.82089552238806,-7.5,-3.731343283582089
40,90,0.2,152,77,75,50.6578947368421,49.34210526315789,-5.69999999999999,-3.749999999999994
90,30,0.42,181,134,47,74.03314917127072,25.96685082872928,-6.79999999999998,-3.7569060773480554
50,50,0.37,173,111,62,64.16184971098265,35.83815028901734,-6.5,-3.7572254335260116
40,50,0.32,159,102,57,64.15094339622641,35.84905660377358,-6.0,-3.7735849056603774
40,80,0.4,116,62,54,53.44827586206896,46.55172413793103,-4.399999999999972,-3.7931034482758377
50,40,0.36,195,134,61,68.71794871794872,31.28205128205128,-7.399999999999965,-3.794871794871777
30,30,0.28,173,128,45,73.98843930635837,26.011560693641616,-6.600000000000009,-3.81502890173411
50,50,0.45,131,84,47,64.12213740458014,35.87786259541985,-5.0,-3.816793893129771
30,30,0.24,196,145,51,73.9795918367347,26.02040816326531,-7.4999999999999805,-3.8265306122448886
90,80,0.29,277,148,129,53.42960288808665,46.57039711191336,-10.600000000000001,-3.8267148014440435
60,50,0.23,287,184,103,64.11149825783971,35.88850174216028,-11.0,-3.8327526132404177
50,50,0.36,181,116,65,64.08839779005525,35.91160220994475,-7.0,-3.867403314917127
80,100,0.46,129,62,67,48.06201550387597,51.93798449612403,-5.0,-3.875968992248062
50,40,0.21,287,197,90,68.6411149825784,31.3588850174216,-11.199999999999962,-3.9024390243902305
50,50,0.46,128,82,46,64.0625,35.9375,-5.0,-3.90625
90,80,0.28,281,150,131,53.380782918149464,46.619217081850536,-10.99999999999999,-3.914590747330957
30,30,0.22,203,150,53,73.89162561576354,26.108374384236456,-7.999999999999971,-3.9408866995073746
40,50,0.22,203,130,73,64.03940886699507,35.960591133004925,-8.0,-3.9408866995073892
90,30,0.4,199,147,52,73.86934673366834,26.13065326633166,-7.89999999999998,-3.9698492462311457
40,90,0.46,95,48,47,50.526315789473685,49.473684210526315,-3.7999999999999976,-3.9999999999999973
90,40,0.4,194,133,61,68.55670103092784,31.443298969072163,-7.799999999999969,-4.020618556701015
60,70,0.46,124,70,54,56.451612903225815,43.54838709677419,-5.000000000000014,-4.0322580645161405
40,50,0.48,111,71,40,63.96396396396396,36.03603603603604,-4.5,-4.054054054054054
30,30,0.2,206,152,54,73.7864077669903,26.21359223300971,-8.399999999999949,-4.0776699029125965
40,90,0.44,103,52,51,50.48543689320388,49.51456310679612,-4.199999999999987,-4.077669902912608
60,50,0.22,294,188,106,63.94557823129252,36.054421768707485,-12.0,-4.081632653061225
50,40,0.26,254,174,80,68.50393700787401,31.496062992125985,-10.399999999999986,-4.0944881889763725
40,90,0.43,105,53,52,50.476190476190474,49.523809523809526,-4.2999999999999865,-4.0952380952380825
50,40,0.33,219,150,69,68.4931506849315,31.506849315068493,-8.99999999999996,-4.109589041095871
50,40,0.28,238,163,75,68.4873949579832,31.512605042016805,-9.799999999999985,-4.117647058823523
50,50,0.26,230,147,83,63.91304347826087,36.08695652173913,-9.5,-4.130434782608695
30,50,0.25,133,85,48,63.90977443609023,36.09022556390977,-5.5,-4.135338345864661
40,50,0.29,169,108,61,63.905325443786985,36.09467455621302,-7.0,-4.142011834319527
80,70,0.24,321,181,140,56.38629283489096,43.613707165109034,-13.3,-4.1433021806853585
30,40,0.27,149,102,47,68.45637583892618,31.543624161073826,-6.199999999999969,-4.161073825503335
80,30,0.4,194,143,51,73.71134020618557,26.288659793814436,-8.09999999999993,-4.175257731958728
90,40,0.38,209,143,66,68.42105263157895,31.57894736842105,-8.799999999999965,-4.210526315789457
90,30,0.41000000000000003,190,140,50,73.68421052631578,26.31578947368421,-7.999999999999969,-4.2105263157894575
40,40,0.29,190,130,60,68.42105263157895,31.57894736842105,-7.999999999999979,-4.210526315789463
60,90,0.46,121,61,60,50.413223140495866,49.586776859504134,-5.099999999999984,-4.214876033057838
40,40,0.47000000000000003,117,80,37,68.37606837606837,31.62393162393162,-4.999999999999973,-4.27350427350425
50,40,0.2,294,201,93,68.36734693877551,31.63265306122449,-12.599999999999966,-4.285714285714274
90,100,0.41000000000000003,163,78,85,47.85276073619632,52.14723926380368,-7.0,-4.294478527607362
40,50,0.23,196,125,71,63.775510204081634,36.224489795918366,-8.5,-4.336734693877551
50,40,0.22,281,192,89,68.32740213523132,31.672597864768683,-12.199999999999973,-4.341637010676147
50,40,0.41000000000000003,161,110,51,68.32298136645963,31.67701863354037,-6.999999999999972,-4.347826086956505
30,50,0.23,138,88,50,63.76811594202898,36.231884057971016,-6.0,-4.3478260869565215
30,40,0.47000000000000003,101,69,32,68.31683168316832,31.683168316831683,-4.399999999999984,-4.356435643564341
90,40,0.29,325,222,103,68.3076923076923,31.692307692307693,-14.199999999999985,-4.369230769230765
40,70,0.45,112,63,49,56.25,43.75,-4.900000000000025,-4.375000000000022
80,90,0.41000000000000003,157,79,78,50.318471337579616,49.681528662420384,-6.899999999999983,-4.394904458598715
100,40,0.39,208,142,66,68.26923076923077,31.73076923076923,-9.199999999999967,-4.423076923076907
40,100,0.46,90,43,47,47.77777777777778,52.22222222222223,-4.0,-4.444444444444445
80,30,0.35000000000000003,249,183,66,73.49397590361446,26.506024096385545,-11.099999999999916,-4.457831325301171
50,50,0.4,157,100,57,63.69426751592356,36.30573248407643,-7.0,-4.45859872611465
50,70,0.44,130,73,57,56.15384615384615,43.84615384615385,-5.900000000000026,-4.538461538461559
90,40,0.34,267,182,85,68.16479400749064,31.835205992509362,-12.199999999999964,-4.569288389513095
50,60,0.36,166,99,67,59.63855421686747,40.36144578313253,-7.600000000000026,-4.578313253012064
50,50,0.41000000000000003,151,96,55,63.576158940397356,36.423841059602644,-7.0,-4.635761589403973
50,40,0.23,276,188,88,68.11594202898551,31.88405797101449,-12.79999999999999,-4.6376811594202865
90,40,0.41000000000000003,185,126,59,68.10810810810811,31.891891891891895,-8.59999999999997,-4.648648648648632
40,50,0.42,129,82,47,63.565891472868216,36.434108527131784,-6.0,-4.651162790697675
100,40,0.38,213,145,68,68.07511737089203,31.92488262910798,-9.999999999999966,-4.694835680751158
50,40,0.4,166,113,53,68.07228915662651,31.92771084337349,-7.799999999999969,-4.698795180722873
50,60,0.34,183,109,74,59.56284153005464,40.43715846994536,-8.60000000000003,-4.699453551912584
40,40,0.28,191,130,61,68.06282722513089,31.93717277486911,-8.999999999999961,-4.712041884816733
50,50,0.22,252,160,92,63.49206349206349,36.507936507936506,-12.0,-4.761904761904762
40,60,0.4,126,75,51,59.523809523809526,40.476190476190474,-6.000000000000007,-4.761904761904768
50,40,0.27,247,168,79,68.0161943319838,31.983805668016196,-11.799999999999978,-4.777327935222663
50,40,0.24,272,185,87,68.01470588235294,31.985294117647058,-12.999999999999988,-4.779411764705878
50,80,0.45,121,64,57,52.892561983471076,47.107438016528924,-5.799999999999999,-4.793388429752065
50,50,0.28,219,139,80,63.4703196347032,36.5296803652968,-10.5,-4.794520547945205
40,50,0.26,186,118,68,63.44086021505376,36.55913978494624,-9.0,-4.838709677419355
40,70,0.46,109,61,48,55.96330275229357,44.03669724770643,-5.30000000000001,-4.862385321100926
50,50,0.24,246,156,90,63.41463414634146,36.58536585365854,-12.0,-4.878048780487805
50,60,0.43,138,82,56,59.42028985507246,40.57971014492754,-6.80000000000001,-4.927536231884065
80,30,0.41000000000000003,186,136,50,73.11827956989248,26.881720430107524,-9.199999999999935,-4.94623655913975
40,80,0.45,108,57,51,52.77777777777778,47.22222222222222,-5.399999999999977,-4.999999999999979
30,90,0.2,96,48,48,50.0,50.0,-4.799999999999995,-4.999999999999996
30,90,0.24,86,43,43,50.0,50.0,-4.299999999999999,-4.999999999999999
50,60,0.37,160,95,65,59.375,40.625,-8.000000000000032,-5.0000000000000195
40,100,0.2,139,66,73,47.482014388489205,52.51798561151079,-7.0,-5.0359712230215825
40,50,0.25,188,119,69,63.297872340425535,36.702127659574465,-9.5,-5.053191489361701
90,40,0.36,236,160,76,67.79661016949152,32.20338983050847,-11.999999999999961,-5.084745762711848
50,50,0.27,226,143,83,63.27433628318584,36.72566371681416,-11.5,-5.0884955752212395
100,40,0.34,273,185,88,67.76556776556777,32.234432234432234,-13.999999999999982,-5.1282051282051215
30,40,0.46,102,69,33,67.64705882352942,32.35294117647059,-5.399999999999983,-5.2941176470588065
50,70,0.47000000000000003,115,64,51,55.65217391304348,44.34782608695652,-6.200000000000021,-5.391304347826105
50,40,0.25,262,177,85,67.55725190839695,32.44274809160305,-14.19999999999997,-5.419847328244264
50,50,0.23,246,155,91,63.00813008130082,36.99186991869919,-13.5,-5.487804878048781
40,60,0.22,171,101,70,59.06432748538012,40.93567251461988,-9.400000000000032,-5.497076023391831
30,30,0.23,194,141,53,72.68041237113401,27.31958762886598,-10.699999999999962,-5.515463917525754
60,80,0.46,122,64,58,52.459016393442624,47.540983606557376,-6.799999999999987,-5.573770491803268
50,60,0.42,139,82,57,58.992805755395686,41.007194244604314,-7.800000000000006,-5.611510791366911
30,100,0.22,89,42,47,47.19101123595505,52.80898876404494,-5.0,-5.617977528089887
50,60,0.47000000000000003,117,69,48,58.97435897435898,41.02564102564102,-6.600000000000012,-5.641025641025651
100,40,0.41000000000000003,190,128,62,67.36842105263158,32.631578947368425,-10.799999999999974,-5.684210526315776
40,40,0.27,196,132,64,67.3469387755102,32.6530612244898,-11.19999999999996,-5.714285714285694
100,40,0.4,199,134,65,67.33668341708542,32.663316582914575,-11.39999999999997,-5.728643216080387
50,60,0.33,185,109,76,58.91891891891892,41.08108108108108,-10.600000000000025,-5.729729729729742
30,30,0.27,174,126,48,72.41379310344827,27.586206896551722,-10.199999999999987,-5.862068965517234
30,100,0.26,85,40,45,47.05882352941176,52.94117647058824,-5.0,-5.88235294117647
40,40,0.45,122,82,40,67.21311475409836,32.78688524590164,-7.199999999999973,-5.901639344262272
90,40,0.35000000000000003,250,168,82,67.2,32.800000000000004,-14.800000000000024,-5.92000000000001
40,60,0.21,177,104,73,58.75706214689266,41.24293785310734,-10.600000000000033,-5.98870056497177
40,40,0.2,234,157,77,67.09401709401709,32.9059829059829,-14.199999999999998,-6.068376068376067
100,40,0.36,240,161,79,67.08333333333333,32.916666666666664,-14.600000000000048,-6.0833333333333535
50,70,0.4,143,79,64,55.24475524475524,44.75524475524475,-8.700000000000049,-6.083916083916118
30,40,0.21,176,118,58,67.04545454545455,32.95454545454545,-10.799999999999962,-6.1363636363636145
40,40,0.31,182,122,60,67.03296703296702,32.967032967032964,-11.199999999999966,-6.153846153846135
50,60,0.44,133,78,55,58.64661654135338,41.35338345864661,-8.2,-6.1654135338345855
30,60,0.24,116,68,48,58.620689655172406,41.37931034482759,-7.200000000000012,-6.206896551724149
40,70,0.21,165,91,74,55.15151515151515,44.84848484848485,-10.30000000000003,-6.24242424242426
40,40,0.22,221,148,73,66.9683257918552,33.03167420814479,-13.79999999999996,-6.244343891402697
40,40,0.46,118,79,39,66.94915254237289,33.05084745762712,-7.399999999999974,-6.271186440677943
50,50,0.25,237,148,89,62.447257383966246,37.552742616033754,-15.0,-6.329113924050633
30,80,0.25,100,52,48,52.0,48.0,-6.400000000000007,-6.4000000000000075
40,40,0.3,184,123,61,66.84782608695652,33.15217391304348,-11.799999999999965,-6.4130434782608505
40,40,0.21,235,157,78,66.80851063829788,33.191489361702125,-15.20000000000003,-6.468085106382991
100,40,0.35000000000000003,256,171,85,66.796875,33.203125,-16.600000000000087,-6.484375000000034
50,60,0.4,149,87,62,58.38926174496645,41.61073825503356,-9.80000000000001,-6.577181208053698
50,70,0.45,122,67,55,54.91803278688525,45.08196721311475,-8.100000000000021,-6.639344262295099
40,40,0.26,204,136,68,66.66666666666666,33.33333333333333,-13.599999999999964,-6.666666666666648
50,60,0.41000000000000003,144,84,60,58.333333333333336,41.66666666666667,-9.600000000000014,-6.666666666666677
40,50,0.3,164,102,62,62.19512195121951,37.80487804878049,-11.0,-6.707317073170732
30,100,0.23,88,41,47,46.590909090909086,53.40909090909091,-6.0,-6.8181818181818175
40,60,0.47000000000000003,110,64,46,58.18181818181818,41.81818181818181,-7.600000000000021,-6.909090909090929
30,40,0.2,176,117,59,66.47727272727273,33.52272727272727,-12.199999999999962,-6.9318181818181595
50,80,0.46,118,61,57,51.69491525423729,48.30508474576271,-8.2,-6.9491525423728815
30,40,0.25,155,103,52,66.45161290322581,33.5483870967742,-10.799999999999969,-6.967741935483851
40,50,0.43,129,80,49,62.01550387596899,37.98449612403101,-9.0,-6.976744186046512
30,60,0.2,131,76,55,58.01526717557252,41.98473282442748,-9.400000000000022,-7.175572519083986
30,80,0.24,99,51,48,51.515151515151516,48.484848484848484,-7.200000000000004,-7.272727272727277
40,40,0.25,210,139,71,66.19047619047619,33.80952380952381,-15.399999999999972,-7.33333333333332
40,60,0.45,114,66,48,57.89473684210527,42.10526315789473,-8.400000000000023,-7.368421052631599
40,50,0.2,203,125,78,61.57635467980296,38.42364532019704,-15.5,-7.635467980295567
30,30,0.25,183,130,53,71.03825136612022,28.96174863387978,-13.999999999999936,-7.650273224043682
40,60,0.46,111,64,47,57.65765765765766,42.34234234234234,-8.600000000000021,-7.747747747747767
40,50,0.21,205,126,79,61.46341463414634,38.53658536585366,-16.0,-7.804878048780488
50,60,0.45,125,72,53,57.599999999999994,42.4,-9.800000000000026,-7.84000000000002
30,100,0.21,89,41,48,46.06741573033708,53.93258426966292,-7.0,-7.865168539325842
30,40,0.26,152,100,52,65.78947368421053,34.21052631578947,-11.99999999999997,-7.894736842105243
50,70,0.46,120,65,55,54.166666666666664,45.83333333333333,-9.500000000000025,-7.916666666666687
30,30,0.26,178,126,52,70.78651685393258,29.213483146067414,-14.199999999999953,-7.977528089887614
30,100,0.25,87,40,47,45.97701149425287,54.02298850574713,-7.0,-8.045977011494253
40,50,0.44,124,76,48,61.29032258064516,38.70967741935484,-10.0,-8.064516129032258
50,60,0.46,122,70,52,57.377049180327866,42.62295081967213,-10.000000000000018,-8.196721311475425
30,60,0.21,124,71,53,57.25806451612904,42.74193548387097,-10.400000000000015,-8.38709677419356
40,100,0.45,92,42,50,45.65217391304348,54.347826086956516,-8.0,-8.695652173913043
30,70,0.22,112,60,52,53.57142857142857,46.42857142857143,-10.000000000000007,-8.928571428571434
30,100,0.24,88,40,48,45.45454545454545,54.54545454545454,-8.0,-9.090909090909092
30,80,0.22,101,51,50,50.495049504950494,49.504950495049506,-9.199999999999992,-9.108910891089101
30,100,0.2,91,41,50,45.05494505494506,54.94505494505495,-9.0,-9.89010989010989
40,90,0.45,97,46,51,47.42268041237113,52.57731958762887,-9.599999999999985,-9.896907216494832
30,60,0.22,119,67,52,56.30252100840336,43.69747899159664,-11.80000000000002,-9.91596638655464
30,80,0.23,100,50,50,50.0,50.0,-9.999999999999993,-9.999999999999993
30,90,0.22,91,43,48,47.25274725274725,52.74725274725275,-9.299999999999994,-10.219780219780212
40,50,0.47000000000000003,112,67,45,59.82142857142857,40.17857142857143,-11.5,-10.267857142857142
30,90,0.23,89,42,47,47.19101123595505,52.80898876404494,-9.199999999999994,-10.337078651685387
30,60,0.25,116,65,51,56.03448275862068,43.96551724137931,-12.000000000000004,-10.344827586206899
30,60,0.23,118,65,53,55.08474576271186,44.91525423728814,-14.00000000000002,-11.864406779661033
40,50,0.46,113,66,47,58.4070796460177,41.5929203539823,-14.0,-12.389380530973451
